created_at,id,text,source,name,username,location,verified,description,profile_image_url,retweets,likes,attachments,replies
2022-06-12 22:23:15+00:00,1536111918397767682,I need to smoke. #weed. #stressed.,Twitter for iPhone,‎ً ★ mar’s fiancé ?! 2,tobesocharly,"my policeman enthusiast     ⌗1 Nana’s House stan !!
   💿 TRACK 1 & 11 OWNER ¿??
zZz married to kiwi intro          … home = louist91",False,⠀⠀ ⠀ ⠀. . . vic de angelis’ https://t.co/0jVRPSDk1z 🚬 She They,https://pbs.twimg.com/profile_images/1533745277898727427/V_3Zh2Lw_normal.jpg,0,6,[],"{""data"":[{""id"":""1536178459080269825"",""text"":""@Cuz_I_Was_High Bet""},{""id"":""1536173246244167681"",""text"":""@FranoisLaporte Thanks man""},{""id"":""1536171888401162240"",""text"":""@Cuz_I_Was_High Text liljah58 on IG they’re reliable""},{""id"":""1536133699200221184"",""text"":""@Cuz_I_Was_High Am in ma room weeding and feeling like the most high""},{""id"":""1536116265181401094"",""text"":""@Cuz_I_Was_High https://t.co/IOVnyMMz05""},{""id"":""1536116241479389184"",""text"":""@Cuz_I_Was_High Dm directly or Snapchat:@brettalvine""},{""id"":""1536115926998851586"",""text"":""@Cuz_I_Was_High https://t.co/qDR69aLvgl""}],""meta"":{""newest_id"":""1536178459080269825"",""oldest_id"":""1536115926998851586"",""result_count"":7}}"
2022-06-12 14:24:40+00:00,1535991479579119620,I just wanna be able to write my articles again. Can you go read my stuff and validate me until I stop working 24/7? Link in profile.  #WritingCommunity #writers #blog #blogging #politics #political #writerslift #stressed #mediumwriters #writersoftwitter,Twitter for iPhone,‎ً ★ mar’s fiancé ?! 2,tobesocharly,"my policeman enthusiast     ⌗1 Nana’s House stan !!
   💿 TRACK 1 & 11 OWNER ¿??
zZz married to kiwi intro          … home = louist91",False,⠀⠀ ⠀ ⠀. . . vic de angelis’ https://t.co/0jVRPSDk1z 🚬 She They,https://pbs.twimg.com/profile_images/1533745277898727427/V_3Zh2Lw_normal.jpg,0,4,[],"{""data"":[{""id"":""1535994917910204416"",""text"":""@colinhwray How can we address gun violence in America? Would Jesus approve of the National Rifle Association? Link below \uD83D\uDC47\n\n#GunControlNow #GunViolencePrevention #ProtectingOurKidsAct #BanAssaultWeaponsNow #MarchForOurLivesJune11 #EndGunViolence #MarchForOurLives\n\nhttps://t.co/u5Ed7xs9q8""}],""meta"":{""newest_id"":""1535994917910204416"",""oldest_id"":""1535994917910204416"",""result_count"":1}}"
2022-06-12 11:30:07+00:00,1535947551924441088,I really wish this headache would fuck off ! Ugh 😩 #stressed https://t.co/iYVBvyCiBI,Twitter for iPhone,‎ً ★ mar’s fiancé ?! 2,tobesocharly,"my policeman enthusiast     ⌗1 Nana’s House stan !!
   💿 TRACK 1 & 11 OWNER ¿??
zZz married to kiwi intro          … home = louist91",False,⠀⠀ ⠀ ⠀. . . vic de angelis’ https://t.co/0jVRPSDk1z 🚬 She They,https://pbs.twimg.com/profile_images/1533745277898727427/V_3Zh2Lw_normal.jpg,0,4,['None - 480x480 - Alt: None'],"{""data"":[{""id"":""1536320976253853697"",""text"":""@Carmel311710 ❤️""},{""id"":""1536264182525575168"",""text"":""@daveyb0072 Thanks Dave""},{""id"":""1536073273221464067"",""text"":""@Carmel311710 Take csre Carmel, I hope life calms down for you soon, get some sleep,I'm hoping you feel better quickly!""},{""id"":""1536040331480817666"",""text"":""@Carmel311710 Thanks, you too.""},{""id"":""1536032829079011328"",""text"":""@donnahot4Gaz Hope you feel better soon Donna""},{""id"":""1536032764297887745"",""text"":""@daveyb0072 Not too often thankfully, just had a few stressful things here to deal with so I wasn’t sleeping which had me tired and brought on the headaches. Few good nights and I’ll be fine , thanks Dave \uD83E\uDD17""},{""id"":""1536003833754705920"",""text"":""@Carmel311710 Sorry to hear Carmel do you get them often?""},{""id"":""1535996027056140288"",""text"":""@Carmel311710 I’ve had one too. Think it’s partly sinus issues from allergies…""},{""id"":""1535969553594957825"",""text"":""@Carmel311710 You too""},{""id"":""1535956133642391552"",""text"":""@JeffFarkas10 Thanks Jeff , I won’t be on here much today either until this headache packs it’s bags lol , have a great day \uD83E\uDD17""}],""meta"":{""newest_id"":""1536320976253853697"",""oldest_id"":""1535956133642391552"",""result_count"":10,""next_token"":""b26v89c19zqg8o3fpyzmollxe278ahkii3s14z7iunbzx""}}"
2022-06-12 08:20:19+00:00,1535899785537937408,Please help @notonthehighst I ordered an item 31/5 expected 4/6 no sign of it and no reply from the seller @suzieleeknits #stressed #chisteninggift https://t.co/W1E14uC83F,Twitter for iPhone,‎ً ★ mar’s fiancé ?! 2,tobesocharly,"my policeman enthusiast     ⌗1 Nana’s House stan !!
   💿 TRACK 1 & 11 OWNER ¿??
zZz married to kiwi intro          … home = louist91",False,⠀⠀ ⠀ ⠀. . . vic de angelis’ https://t.co/0jVRPSDk1z 🚬 She They,https://pbs.twimg.com/profile_images/1533745277898727427/V_3Zh2Lw_normal.jpg,0,0,['None - 398x498 - Alt: None'],"{""data"":[{""id"":""1536336361388552192"",""text"":""@ChelBowPhill @notonthehighst @suzieleeknits Hello Chel, thank you for getting in touch. I am sorry to hear that you have yet to receive your order. Please send us a direct message or email us at info@notonthehighstreet.com stating your order number and we can look into this further for you. Best wishes, Fiona""}],""meta"":{""newest_id"":""1536336361388552192"",""oldest_id"":""1536336361388552192"",""result_count"":1}}"
2022-06-12 02:30:00+00:00,1535811626669993984,"Viewing A Romantic Partner’s Picture Reduces Stress.

#psychologyfact #stressed #mindsjournal #themindsjournal https://t.co/cUyhLRDxfM",Twitter Web App,‎ً ★ mar’s fiancé ?! 2,tobesocharly,"my policeman enthusiast     ⌗1 Nana’s House stan !!
   💿 TRACK 1 & 11 OWNER ¿??
zZz married to kiwi intro          … home = louist91",False,⠀⠀ ⠀ ⠀. . . vic de angelis’ https://t.co/0jVRPSDk1z 🚬 She They,https://pbs.twimg.com/profile_images/1533745277898727427/V_3Zh2Lw_normal.jpg,0,3,['https://pbs.twimg.com/media/FU4iCPuUsAAjaL2.png - 700x700 - Alt: None'],"{""data"":[{""id"":""1536181974200528896"",""text"":""@AnikaTHoque @TheMindsJournal But SRK is not her romantic partner. He is gauri khan's.""},{""id"":""1536159258500165632"",""text"":""@TheMindsJournal @iFarinablog_30""},{""id"":""1536159222685003777"",""text"":""@TheMindsJournal Is this how you feel about Shahrukh Khan?""}],""meta"":{""newest_id"":""1536181974200528896"",""oldest_id"":""1536159222685003777"",""result_count"":3}}"
2022-06-12 00:08:02+00:00,1535775900003880960,Healing Music with Beautiful Landscapes - 528 Hz Music https://t.co/zT8pXuHkvq #calm #relaxing #meditation #CALM #relaxation #sleep #Vegan #nature  #NaturePhotography #yoga #InSomnia #stress #stressrelief #stressed https://t.co/oZmKdAd255,Twitter Web App,‎ً ★ mar’s fiancé ?! 2,tobesocharly,"my policeman enthusiast     ⌗1 Nana’s House stan !!
   💿 TRACK 1 & 11 OWNER ¿??
zZz married to kiwi intro          … home = louist91",False,⠀⠀ ⠀ ⠀. . . vic de angelis’ https://t.co/0jVRPSDk1z 🚬 She They,https://pbs.twimg.com/profile_images/1533745277898727427/V_3Zh2Lw_normal.jpg,10,11,['None - 2160x2160 - Alt: None'],"{""data"":[{""id"":""1535776272705781761"",""text"":""@TreeOfLife_Vid Instant follow back\n\uD83D\uDC49 @21Mayking \uD83D\uDCAF""},{""id"":""1535776171086041088"",""text"":""@TreeOfLife_Vid @navsurani""},{""id"":""1535776001967497216"",""text"":""@TreeOfLife_Vid @JaphetZuma""}],""meta"":{""newest_id"":""1535776272705781761"",""oldest_id"":""1535776001967497216"",""result_count"":3}}"
2022-06-11 18:27:22+00:00,1535690166702055424,"Trying to figure out where to travel to and when, considering I have to change an Easyjet flight I have booked.
Any suggestions? Unfortunately Easyjet only flies to a few places from Madrid, so I am between London (Gatwick), Liverpool or Edinburgh again. #stressed #onlyhave2weeks",Twitter for Android,‎ً ★ mar’s fiancé ?! 2,tobesocharly,"my policeman enthusiast     ⌗1 Nana’s House stan !!
   💿 TRACK 1 & 11 OWNER ¿??
zZz married to kiwi intro          … home = louist91",False,⠀⠀ ⠀ ⠀. . . vic de angelis’ https://t.co/0jVRPSDk1z 🚬 She They,https://pbs.twimg.com/profile_images/1533745277898727427/V_3Zh2Lw_normal.jpg,0,0,[],"{""data"":[{""id"":""1535702262177312768"",""text"":""@lismichelle Well... I feel like I need to go to Madrid so I can join you on any trip! :) lol I love London, it's always fun to visit! I haven't been to the other 2 :( but want to visit them soooo bad!!!""}],""meta"":{""newest_id"":""1535702262177312768"",""oldest_id"":""1535702262177312768"",""result_count"":1}}"
2022-06-11 14:32:53+00:00,1535631158238920704,"Former #Brazilian #President #stressed that the #Palestinian #people have the #right to #live in a ""#free and #sovereign #state"", 

#Palestine 
#USOfficeofPalestinianAffairs https://t.co/Ysu3yEPowD",Twitter Web App,‎ً ★ mar’s fiancé ?! 2,tobesocharly,"my policeman enthusiast     ⌗1 Nana’s House stan !!
   💿 TRACK 1 & 11 OWNER ¿??
zZz married to kiwi intro          … home = louist91",False,⠀⠀ ⠀ ⠀. . . vic de angelis’ https://t.co/0jVRPSDk1z 🚬 She They,https://pbs.twimg.com/profile_images/1533745277898727427/V_3Zh2Lw_normal.jpg,0,1,[],"{""data"":[{""id"":""1535631160793247746"",""text"":""adding that he will #work to reestablish the #leading role of Brazilian #ForeignPolicy  in the #mediation of #conflicts and of #peoples' #right to #defend themselves.""}],""meta"":{""newest_id"":""1535631160793247746"",""oldest_id"":""1535631160793247746"",""result_count"":1}}"
2022-06-13 22:56:56+00:00,1536482781139705857,good night im #stressed xx,Twitter for iPhone,Christine Sipka,Freonut,Brisbane,False,"Family * Gaming * Footy * Uni 
You are beautiful and can change the world if you first believe in yourself. 
#ForeverFreo",https://pbs.twimg.com/profile_images/552733105266503682/s2R2Nth4_normal.jpeg,0,0,[],"{""data"":[{""id"":""1536487441468727297"",""text"":""@tobesocharly goodnightt""},{""id"":""1536484151418830849"",""text"":""@tobesocharly goodnight, sleep well and see you in a few hours&lt;3""},{""id"":""1536483010605989888"",""text"":""@sweetdayIight cries yes i will &lt;33""},{""id"":""1536482927286095878"",""text"":""@sweetdayIight i love you too sleep well mwahh""},{""id"":""1536482868435771396"",""text"":""@tobesocharly if u need to talk about it text me &lt;3""},{""id"":""1536482833442775042"",""text"":""@tobesocharly goodnight i love you""}],""meta"":{""newest_id"":""1536487441468727297"",""oldest_id"":""1536482833442775042"",""result_count"":6}}"
2022-06-13 18:47:52+00:00,1536420101230141446,"I have another flight tomorrow.. would you help me relieve some stress? 💋💋💋

#nsfwtwt #nsfw #horny #stressed #nsfwtwtﾟ https://t.co/aJqbT98oFw",Twitter for Android,Christine Sipka,Freonut,Brisbane,False,"Family * Gaming * Footy * Uni 
You are beautiful and can change the world if you first believe in yourself. 
#ForeverFreo",https://pbs.twimg.com/profile_images/552733105266503682/s2R2Nth4_normal.jpeg,0,9,"['https://pbs.twimg.com/media/FVJ17t-WUAAu8ro.jpg - 1024x803 - Alt: None', 'https://pbs.twimg.com/media/FVJ18DWWUAI77o8.jpg - 1024x919 - Alt: None']","{""data"":[{""id"":""1536483956304093185"",""text"":""@ChomperKat Sure. Just tell me what I can do \uD83D\uDE0C""},{""id"":""1536420468424691712"",""text"":""@ChomperKat Sure! :)""}],""meta"":{""newest_id"":""1536483956304093185"",""oldest_id"":""1536420468424691712"",""result_count"":2}}"
2022-06-13 15:33:42+00:00,1536371239723360257,"This life has really beaten me down and now I'm hopeful it's going to change but I need your help. 

Life isn't supposed to be nothing but pain and suffering, but for a long time that's almost all I've had. 

#life #anxiety #stressed #alone",Twitter for Android,Christine Sipka,Freonut,Brisbane,False,"Family * Gaming * Footy * Uni 
You are beautiful and can change the world if you first believe in yourself. 
#ForeverFreo",https://pbs.twimg.com/profile_images/552733105266503682/s2R2Nth4_normal.jpeg,0,3,[],"{""data"":[{""id"":""1536407609988849672"",""text"":""@WorkerUnityNow You are so welcome! Literally!  :)""},{""id"":""1536394809925111808"",""text"":""@myfiVeApp Thank you ❤️""},{""id"":""1536383454543335424"",""text"":""@WorkerUnityNow You're not alone! We don't want you to feel that way. We made an app that allows you to find the top 5 people most like you wherever you go and we'd love for you to join our community!\n\nDM with any Q's!\n\nIOS:  https://t.co/DM2bXJh0DV\n\nAndroid: https://t.co/86MylpD88F""}],""meta"":{""newest_id"":""1536407609988849672"",""oldest_id"":""1536383454543335424"",""result_count"":3}}"
2022-06-13 15:17:14+00:00,1536367096954621954,Home alone and I can’t find my 🌹! #Stressed 😂😂😂,Twitter for iPhone,Christine Sipka,Freonut,Brisbane,False,"Family * Gaming * Footy * Uni 
You are beautiful and can change the world if you first believe in yourself. 
#ForeverFreo",https://pbs.twimg.com/profile_images/552733105266503682/s2R2Nth4_normal.jpeg,0,0,[],"{""data"":[{""id"":""1536369878608842753"",""text"":""@MzFireworks \uD83D\uDE2E‍\uD83D\uDCA8\uD83D\uDE4C\uD83C\uDFFC☺️\uD83D\uDE02""},{""id"":""1536369763429269504"",""text"":""@tarayoung_26 Ayeeeeee\uD83D\uDE02\uD83D\uDE2D https://t.co/yipssbeXNF""},{""id"":""1536368234999554048"",""text"":""@MzFireworks Just charged mines\uD83D\uDDE3\uD83C\uDF89\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02""}],""meta"":{""newest_id"":""1536369878608842753"",""oldest_id"":""1536368234999554048"",""result_count"":3}}"
2022-06-13 14:21:47+00:00,1536353140173324291,"🚨Hoping for a good day. I've got so much that needs to get done but can't do it without some help. My life is mostly unbearable and I need help. Please help me. Goal200

#help #stressed #hope #Donation

https://t.co/l9nqZldVpl
Venmo: Dennis-M-3 
Paypal:dennishrh88@gmail.com",Twitter for Android,Christine Sipka,Freonut,Brisbane,False,"Family * Gaming * Footy * Uni 
You are beautiful and can change the world if you first believe in yourself. 
#ForeverFreo",https://pbs.twimg.com/profile_images/552733105266503682/s2R2Nth4_normal.jpeg,1,0,[],"{""data"":[{""id"":""1536353141624655873"",""text"":""I've got to raise this money by noon. Hopefully moving this week, but need help to do so. Please Share my plea for help. \n\n@FernandAubry @CarolynUrban2 @PaulSorrentino3 @ripkin @ASnactivist @s4dsqu1dman @comradebirb @GotBeachGlass @Comrade_Aoife @TheComradeFist""}],""meta"":{""newest_id"":""1536353141624655873"",""oldest_id"":""1536353141624655873"",""result_count"":1}}"
2022-06-13 13:31:14+00:00,1536340419310592003,"""I was under pressure"" is not an excuse for toxic #behavior. 

Being #stressed doesn't justify #hostility.
It's not your #Responsibility to absorb their pain. 

Being busy doesn't license incivility.
No one's calendar is too full to be #respectful

Acts of #Kindness cost nothing",Twitter for Android,Christine Sipka,Freonut,Brisbane,False,"Family * Gaming * Footy * Uni 
You are beautiful and can change the world if you first believe in yourself. 
#ForeverFreo",https://pbs.twimg.com/profile_images/552733105266503682/s2R2Nth4_normal.jpeg,2,8,[],"{""data"":[{""id"":""1536345106780782592"",""text"":""@Meeracle_eth You sef collect \uD83C\uDFA4\uD83C\uDF99\uD83C\uDFA4\uD83C\uDF99\uD83D\uDD0A\uD83D\uDD0A\uD83D\uDD0A\uD83D\uDCE2\uD83D\uDCE2""}],""meta"":{""newest_id"":""1536345106780782592"",""oldest_id"":""1536345106780782592"",""result_count"":1}}"
2022-06-13 09:28:48+00:00,1536279409396793346,getting my results td but idk at what time so im gonna be #stressed all day😔,Twitter for iPhone,Christine Sipka,Freonut,Brisbane,False,"Family * Gaming * Footy * Uni 
You are beautiful and can change the world if you first believe in yourself. 
#ForeverFreo",https://pbs.twimg.com/profile_images/552733105266503682/s2R2Nth4_normal.jpeg,0,2,[],"{""data"":[{""id"":""1536280368751550465"",""text"":""@KaweecheIchen real creative""},{""id"":""1536280317027311622"",""text"":""@panicatheworId thank u aang ur so real\uD83E\uDEF6""},{""id"":""1536279864612999171"",""text"":""@KIEUMYSALEX that's so real but I'll be rooting for you my prayers WILL change the universe in case it's needed amen""}],""meta"":{""newest_id"":""1536280368751550465"",""oldest_id"":""1536279864612999171"",""result_count"":3}}"
2022-06-13 09:01:03+00:00,1536272426773929984,@TicketmasterUK @Ticketmaster  URGENT help!! I have an event tonight - I can’t get the tickets. O2 app won’t recognise my email and password. Your chat box on website not working. I have sent a message on weekend no reply. #stressed,Twitter for iPhone,Christine Sipka,Freonut,Brisbane,False,"Family * Gaming * Footy * Uni 
You are beautiful and can change the world if you first believe in yourself. 
#ForeverFreo",https://pbs.twimg.com/profile_images/552733105266503682/s2R2Nth4_normal.jpeg,0,0,[],"{""data"":[{""id"":""1536286023864487937"",""text"":""@Crissieamg Please see DM. Thanks!""}],""meta"":{""newest_id"":""1536286023864487937"",""oldest_id"":""1536286023864487937"",""result_count"":1}}"
